Date,Warehouse,Product,Category,Price_IDR,Promotion,Demand_Raw,Stockout_Occurred,Sales_Actual
2024-11-04,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,3,0,3
2024-11-05,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,168,0,168
2024-11-05,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,83,0,83
2024-11-05,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,16,0,16
2024-11-05,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,129,0,129
2024-11-05,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,59,0,59
2024-11-05,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,9,0,9
2024-11-05,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,58,0,58
2024-11-05,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,50,0,50
2024-11-05,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2024-11-05,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,36,0,36
2024-11-05,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,22,0,22
2024-11-05,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,4,1,0
2024-11-06,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,176,0,176
2024-11-06,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,99,0,99
2024-11-06,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,16,0,16
2024-11-06,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,118,0,118
2024-11-06,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,52,0,52
2024-11-06,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,12,0,12
2024-11-06,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,65,0,65
2024-11-06,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,44,0,44
2024-11-06,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2024-11-06,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,77,0,77
2024-11-06,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,24,0,24
2024-11-06,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,3,0,3
2024-11-07,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,163,0,163
2024-11-07,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,104,0,104
2024-11-07,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,22,0,22
2024-11-07,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,107,0,107
2024-11-07,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,52,0,52
2024-11-07,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,13,0,13
2024-11-07,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,79,0,79
2024-11-07,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,36,0,36
2024-11-07,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,8,0,8
2024-11-07,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,32,0,32
2024-11-07,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,28,0,28
2024-11-07,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,3,0,3
2024-11-08,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,212,0,212
2024-11-08,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,98,0,98
2024-11-08,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,24,0,24
2024-11-08,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,148,0,148
2024-11-08,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,55,0,55
2024-11-08,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,15,0,15
2024-11-08,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,103,0,103
2024-11-08,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,45,0,45
2024-11-08,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,11,0,11
2024-11-08,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,42,0,42
2024-11-08,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,25,0,25
2024-11-08,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,6,0,6
2024-11-09,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,219,0,219
2024-11-09,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,121,0,121
2024-11-09,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,24,0,24
2024-11-09,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,114,0,114
2024-11-09,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,74,0,74
2024-11-09,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,18,0,18
2024-11-09,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,75,0,75
2024-11-09,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,50,0,50
2024-11-09,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,11,0,11
2024-11-09,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,44,0,44
2024-11-09,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,14,0,14
2024-11-09,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2024-11-10,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,194,0,194
2024-11-10,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,97,0,97
2024-11-10,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,22,0,22
2024-11-10,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,103,0,103
2024-11-10,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,69,0,69
2024-11-10,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,14,0,14
2024-11-10,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,89,0,89
2024-11-10,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,35,0,35
2024-11-10,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,9,0,9
2024-11-10,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,26,0,26
2024-11-10,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,33,0,33
2024-11-10,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,2,0,2
2024-11-11,Jakarta,SKU_HIJAB_INSTAN,Fashion,52000,1,457,0,457
2024-11-11,Jakarta,SKU_KOPI_GAYO,Food & Beverage,176000,1,196,0,196
2024-11-11,Jakarta,SKU_BATIK_TULIS,Fashion Premium,960000,1,62,0,62
2024-11-11,Surabaya,SKU_HIJAB_INSTAN,Fashion,52000,1,208,0,208
2024-11-11,Surabaya,SKU_KOPI_GAYO,Food & Beverage,176000,1,125,0,125
2024-11-11,Surabaya,SKU_BATIK_TULIS,Fashion Premium,960000,1,44,0,44
2024-11-11,Medan,SKU_HIJAB_INSTAN,Fashion,52000,1,193,0,193
2024-11-11,Medan,SKU_KOPI_GAYO,Food & Beverage,176000,1,75,0,75
2024-11-11,Medan,SKU_BATIK_TULIS,Fashion Premium,960000,1,25,0,25
2024-11-11,Makassar,SKU_HIJAB_INSTAN,Fashion,52000,1,52,0,52
2024-11-11,Makassar,SKU_KOPI_GAYO,Food & Beverage,176000,1,27,0,27
2024-11-11,Makassar,SKU_BATIK_TULIS,Fashion Premium,960000,1,20,0,20
2024-11-12,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,154,0,154
2024-11-12,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,79,0,79
2024-11-12,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,16,0,16
2024-11-12,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,131,0,131
2024-11-12,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,55,0,55
2024-11-12,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,13,0,13
2024-11-12,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,66,0,66
2024-11-12,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,42,0,42
2024-11-12,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,8,0,8
2024-11-12,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,67,0,67
2024-11-12,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,14,0,14
2024-11-12,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,3,1,0
2024-11-13,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,181,0,181
2024-11-13,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,99,0,99
2024-11-13,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,20,0,20
2024-11-13,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,132,0,132
2024-11-13,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,51,0,51
2024-11-13,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,9,0,9
2024-11-13,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,83,0,83
2024-11-13,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,29,0,29
2024-11-13,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,8,0,8
2024-11-13,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,37,0,37
2024-11-13,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,28,0,28
2024-11-13,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2024-11-14,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,191,0,191
2024-11-14,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,86,0,86
2024-11-14,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,18,0,18
2024-11-14,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,114,0,114
2024-11-14,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,61,0,61
2024-11-14,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,11,0,11
2024-11-14,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,62,0,62
2024-11-14,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,36,0,36
2024-11-14,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,10,0,10
2024-11-14,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,33,0,33
2024-11-14,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,14,0,14
2024-11-14,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,2,0,2
2024-11-15,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,198,0,198
2024-11-15,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,107,0,107
2024-11-15,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,25,0,25
2024-11-15,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,107,0,107
2024-11-15,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,60,0,60
2024-11-15,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,12,0,12
2024-11-15,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,74,0,74
2024-11-15,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,38,0,38
2024-11-15,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,8,0,8
2024-11-15,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,2,0,2
2024-11-15,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,33,0,33
2024-11-15,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,3,0,3
2024-11-16,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,207,0,207
2024-11-16,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,95,0,95
2024-11-16,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,23,0,23
2024-11-16,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,161,0,161
2024-11-16,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,60,0,60
2024-11-16,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,16,0,16
2024-11-16,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,94,0,94
2024-11-16,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,36,0,36
2024-11-16,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,10,0,10
2024-11-16,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,56,0,56
2024-11-16,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,9,0,9
2024-11-16,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,4,0,4
2024-11-17,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,205,1,0
2024-11-17,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,95,0,95
2024-11-17,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,23,0,23
2024-11-17,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,128,0,128
2024-11-17,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,71,0,71
2024-11-17,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,15,0,15
2024-11-17,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,70,0,70
2024-11-17,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,61,0,61
2024-11-17,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,12,0,12
2024-11-17,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,34,0,34
2024-11-17,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,31,0,31
2024-11-17,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2024-11-18,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,158,0,158
2024-11-18,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,101,0,101
2024-11-18,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,15,1,0
2024-11-18,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,111,0,111
2024-11-18,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,56,0,56
2024-11-18,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,10,0,10
2024-11-18,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,95,0,95
2024-11-18,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,36,0,36
2024-11-18,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2024-11-18,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,25,0,25
2024-11-18,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,9,0,9
2024-11-18,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,2,0,2
2024-11-19,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,195,0,195
2024-11-19,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,93,0,93
2024-11-19,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,17,0,17
2024-11-19,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,70,0,70
2024-11-19,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,52,0,52
2024-11-19,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,11,0,11
2024-11-19,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,94,1,0
2024-11-19,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,30,0,30
2024-11-19,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2024-11-19,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,50,0,50
2024-11-19,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,20,0,20
2024-11-19,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,4,0,4
2024-11-20,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,167,0,167
2024-11-20,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,74,0,74
2024-11-20,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,20,0,20
2024-11-20,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,123,0,123
2024-11-20,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,60,0,60
2024-11-20,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,12,0,12
2024-11-20,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,69,0,69
2024-11-20,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,30,0,30
2024-11-20,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2024-11-20,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,17,0,17
2024-11-20,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,22,0,22
2024-11-20,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,3,0,3
2024-11-21,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,212,0,212
2024-11-21,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,105,0,105
2024-11-21,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,21,0,21
2024-11-21,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,122,0,122
2024-11-21,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,52,0,52
2024-11-21,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,11,0,11
2024-11-21,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,65,0,65
2024-11-21,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,30,0,30
2024-11-21,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,8,0,8
2024-11-21,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,53,0,53
2024-11-21,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,17,0,17
2024-11-21,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,2,0,2
2024-11-22,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,196,0,196
2024-11-22,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,100,0,100
2024-11-22,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,22,0,22
2024-11-22,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,118,0,118
2024-11-22,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,80,0,80
2024-11-22,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,11,0,11
2024-11-22,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,47,0,47
2024-11-22,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,40,0,40
2024-11-22,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,10,0,10
2024-11-22,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,37,0,37
2024-11-22,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,12,0,12
2024-11-22,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2024-11-23,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,220,0,220
2024-11-23,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,103,0,103
2024-11-23,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,28,0,28
2024-11-23,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,128,0,128
2024-11-23,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,58,0,58
2024-11-23,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,19,0,19
2024-11-23,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,59,0,59
2024-11-23,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,43,0,43
2024-11-23,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,11,0,11
2024-11-23,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,36,0,36
2024-11-23,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,19,0,19
2024-11-23,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,8,0,8
2024-11-24,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,196,0,196
2024-11-24,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,105,0,105
2024-11-24,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,24,0,24
2024-11-24,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,136,0,136
2024-11-24,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,63,0,63
2024-11-24,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,10,0,10
2024-11-24,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,69,0,69
2024-11-24,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,34,0,34
2024-11-24,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2024-11-24,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,32,0,32
2024-11-24,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,21,0,21
2024-11-24,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,6,0,6
2024-11-25,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,193,0,193
2024-11-25,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,90,0,90
2024-11-25,Jakarta,SKU_BATIK_TULIS,Fashion Premium,960000,1,28,0,28
2024-11-25,Surabaya,SKU_HIJAB_INSTAN,Fashion,52000,1,145,0,145
2024-11-25,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,63,0,63
2024-11-25,Surabaya,SKU_BATIK_TULIS,Fashion Premium,960000,1,19,0,19
2024-11-25,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,102,0,102
2024-11-25,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,36,0,36
2024-11-25,Medan,SKU_BATIK_TULIS,Fashion Premium,960000,1,13,0,13
2024-11-25,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,54,0,54
2024-11-25,Makassar,SKU_KOPI_GAYO,Food & Beverage,176000,1,35,0,35
2024-11-25,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2024-11-26,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,217,0,217
2024-11-26,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,92,0,92
2024-11-26,Jakarta,SKU_BATIK_TULIS,Fashion Premium,960000,1,30,0,30
2024-11-26,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,89,0,89
2024-11-26,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,58,0,58
2024-11-26,Surabaya,SKU_BATIK_TULIS,Fashion Premium,960000,1,20,0,20
2024-11-26,Medan,SKU_HIJAB_INSTAN,Fashion,52000,1,108,0,108
2024-11-26,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,56,0,56
2024-11-26,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,12,0,12
2024-11-26,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,42,0,42
2024-11-26,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,22,0,22
2024-11-26,Makassar,SKU_BATIK_TULIS,Fashion Premium,960000,1,5,0,5
2024-11-27,Jakarta,SKU_HIJAB_INSTAN,Fashion,52000,1,317,0,317
2024-11-27,Jakarta,SKU_KOPI_GAYO,Food & Beverage,176000,1,139,0,139
2024-11-27,Jakarta,SKU_BATIK_TULIS,Fashion Premium,960000,1,31,0,31
2024-11-27,Surabaya,SKU_HIJAB_INSTAN,Fashion,52000,1,138,0,138
2024-11-27,Surabaya,SKU_KOPI_GAYO,Food & Beverage,176000,1,92,0,92
2024-11-27,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,8,0,8
2024-11-27,Medan,SKU_HIJAB_INSTAN,Fashion,52000,1,67,0,67
2024-11-27,Medan,SKU_KOPI_GAYO,Food & Beverage,176000,1,40,0,40
2024-11-27,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,12,0,12
2024-11-27,Makassar,SKU_HIJAB_INSTAN,Fashion,52000,1,61,0,61
2024-11-27,Makassar,SKU_KOPI_GAYO,Food & Beverage,176000,1,35,0,35
2024-11-27,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,3,0,3
2024-11-28,Jakarta,SKU_HIJAB_INSTAN,Fashion,52000,1,328,0,328
2024-11-28,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,109,0,109
2024-11-28,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,23,0,23
2024-11-28,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,119,0,119
2024-11-28,Surabaya,SKU_KOPI_GAYO,Food & Beverage,176000,1,88,0,88
2024-11-28,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,14,0,14
2024-11-28,Medan,SKU_HIJAB_INSTAN,Fashion,52000,1,149,0,149
2024-11-28,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,41,0,41
2024-11-28,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2024-11-28,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,72,0,72
2024-11-28,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,20,0,20
2024-11-28,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,4,0,4
2024-11-29,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,176,0,176
2024-11-29,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,101,0,101
2024-11-29,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,22,0,22
2024-11-29,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,102,0,102
2024-11-29,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,55,0,55
2024-11-29,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,13,0,13
2024-11-29,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,98,0,98
2024-11-29,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,53,0,53
2024-11-29,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2024-11-29,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,33,0,33
2024-11-29,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,24,0,24
2024-11-29,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,6,0,6
2024-11-30,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,204,0,204
2024-11-30,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,109,0,109
2024-11-30,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,25,0,25
2024-11-30,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,115,0,115
2024-11-30,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,65,0,65
2024-11-30,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,18,0,18
2024-11-30,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,93,0,93
